record_id,pmid,title,year,journal,query,extracted_brain_system,extracted_feature_type,extracted_phenotype,extracted_diagnostic_context,extracted_relationship,extracted_direction,extracted_mechanism,extracted_directness,evidence_strength,supporting_sentence,schema_valid,schema_issues,citation_valid,sentence_present,sentence_anchored,semantic_support_score,phenotype_correct,feature_type_correct,relationship_correct,direction_correct,overclaiming_flag,hallucination_flag,review_decision,review_notes
636,28265121,Brain structural and functional signatures of impulsive-compulsive behaviours in Parkinson's disease.,2018,Molecular psychiatry,motor impulsivity resting-state fMRI,unknown,functional connectivity,motor impulsivity,Parkinson's disease,associated_with,unclear,,unclear,0.7,"Compared with controls, all patients had an increased functional connectivity within the visual network.",yes,,yes,yes,yes,,,,,,,,,
637,41932579,Improvement in Tics and Motor Impulsivity Is Associated with Functional and Receptor-Enriched Connectivity changes in Adolescents with Tourette Disorder.,2026,Biological psychiatry. Cognitive neuroscience and neuroimaging,motor impulsivity resting-state fMRI,unknown,functional connectivity,motor impulsivity,Tourette Disorder,associated_with,unclear,,unclear,0.7,Changes in motor and limbic fronto-striatal functional connectivity were associated with longitudinal improvements in tics and WI in TD adolescents.,yes,,yes,yes,yes,,,,,,,,,
638,39003410,Data-driven exploratory method investigation on the effect of dyslexia education at brain connectivity in Turkish children: a preliminary study.,2024,Brain structure & function,motor impulsivity resting-state fMRI,unknown,functional connectivity,impulsivity (general),dyslexia,associated_with,unclear,,unclear,0.6,"Our findings confirmed that impulsivity is associated with motor coordination and visuality, and that the dyslexic group has weaknesses in brain connectivity related to these conditions.",yes,,yes,yes,no,,,,,,,,,
639,28490656,Role of habenula and amygdala dysfunction in Parkinson disease patients with punding.,2017,Neurology,motor impulsivity resting-state fMRI,unknown,functional connectivity,impulsivity (general),Parkinson disease,associated_with,unclear,,unclear,0.7,"PD-punding patients showed higher functional connectivity of habenula and amygdala with thalamus and striatum bilaterally, and lower connectivity between bilateral habenula and left frontal and precentral cortices.",yes,,yes,yes,yes,,,,,,,,,
640,28040671,Decisional impulsivity and the associative-limbic subthalamic nucleus in obsessive-compulsive disorder: stimulation and connectivity.,2017,Brain : a journal of neurology,motor impulsivity resting-state fMRI,unknown,functional connectivity,impulsivity (general),obsessive-compulsive disorder,associated_with,higher,stimulation,direct,0.8,We show that stimulation of the subthalamic nucleus is causally implicated in increasing decisional impulsivity...,yes,,yes,yes,no,,,,,,,,,
641,25864599,New developments on the neurobiological and pharmaco-genetic mechanisms underlying internet and videogame addiction.,2015,The American journal on addictions,motor impulsivity resting-state fMRI,unknown,functional connectivity,impulsivity (general),unknown,associated_with,unclear,involved changes in reward and loss of control,unclear,0.7,"Brain imaging studies of the resting state have shown that long-term internet game playing affected brain regions responsible for reward, impulse control and sensory-motor coordination.",yes,,yes,yes,yes,,,,,,,,,
642,26185010,Jumping the Gun: Mapping Neural Correlates of Waiting Impulsivity and Relevance Across Alcohol Misuse.,2016,Biological psychiatry,motor impulsivity resting-state fMRI,unknown,functional connectivity,impulsivity (general),alcohol misuse,associated_with,lower,connectivity of limbic and motor cortical and striatal nodes,direct,0.8,Connectivity of limbic and motor cortical and striatal nodes mapped onto a mesial-lateral axis of the subthalamic nucleus.,yes,,yes,yes,yes,,,,,,,,,
643,24223843,Amplitude of low frequency fluctuation abnormalities in adolescents with online gaming addiction.,2013,PloS one,motor impulsivity resting-state fMRI,unknown,BOLD variability,impulsivity (general),online gaming addiction,associated_with,higher,unclear,direct,0.7,"Adolescents with OGA showed a significant increase in ALFF values in the left medial orbitofrontal cortex (OFC), the left precuneus, the left supplementary motor area (SMA), the right parahippocampal gyrus (PHG) and the bilateral middle cingulate cortex (MCC).",yes,,yes,yes,no,,,,,,,,,
644,41148227,The alteration of dorsal attention network in internet gaming disorder and tobacco use disorder: an independent component analysis.,2025,"Cerebral cortex (New York, N.Y. : 1991)",motor impulsivity resting-state fMRI,unknown,functional connectivity,impulsivity (general),unknown,associated_with,higher,,direct,0.8,"Rs-fMRI revealed increased functional connectivity in the precuneus cortex, left postcentral gyrus, and right superior frontal gyrus in the dorsal attention network (DAN) in the IGD group in contrast to HC group.",yes,,yes,yes,yes,,,,,,,,,
645,32169732,Structural and functional abnormalities within sensori-motor and limbic networks underpin intermittent explosive symptoms in Tourette disorder.,2020,Journal of psychiatric research,motor impulsivity resting-state fMRI,unknown,functional connectivity,impulsivity (general),Tourette disorder,associated_with,unclear,unclear,direct,0.8,"TD patients (without ADHD) with IEO compared to TD without IEO, showed altered connectivity pattern among the orbito-frontal cortex, amygdala and hippocampus.",yes,,yes,yes,no,,,,,,,,,
646,26689148,Brain connectivity and psychiatric comorbidity in adolescents with Internet gaming disorder.,2017,Addiction biology,motor impulsivity resting-state fMRI,unknown,functional connectivity,unknown,"Internet gaming disorder, major depressive disorder, attention deficit hyperactivity disorder (ADHD)",associated_with,unclear,unclear,unclear,0.6,Patients with IGD showed an increased functional correlation between seven pairs of regions...,yes,,yes,yes,no,,,,,,,,,
647,31801105,A preliminary study of disrupted functional network in individuals with Internet gaming disorder: Evidence from the comparison with recreational game users.,2020,Addictive behaviors,motor impulsivity resting-state fMRI,unknown,functional connectivity,impulsivity (general),Internet gaming disorder,associated_with,unclear,,unclear,0.6,"subjects with IGD as compared to those with RGU showed increased nodal centralities in the reward, craving, emotional memory and sensory-motor processing regions.",yes,,yes,yes,yes,,,,,,,,,
648,22331588,Periods of rest in fMRI contain individual spontaneous events which are related to slowly fluctuating spontaneous activity.,2013,Human brain mapping,motor impulsivity resting-state fMRI,unknown,functional connectivity,unknown,unknown,correlates_with,unclear,unknown,indirect,0.7,"The correspondence between spontaneous events and slow fluctuations in these networks was assessed using a sliding window, seed-correlation analysis, where seed regions were selected based on the individual spontaneous event BOLD activity maps.",yes,,yes,yes,yes,,,,,,,,,
649,41556979,Connectome-based predictive modelling of problematic gaming in youth from the ABCD study.,2026,Journal of behavioral addictions,motor impulsivity resting-state fMRI,unknown,functional connectivity,impulsivity (general),unknown,predicts,unclear,,indirect,0.12,"CPM successfully predicted problematic-gaming scores (r = 0.12, p = 0.002).",yes,,yes,yes,yes,,,,,,,,,
650,41612124,Next Generation 7 Tesla Arterial Spin Labeling With Rotated Spiral Acquisition Enables Mesoscale Resolution in 3D Brain Perfusion and Functional MRI.,2026,Magnetic resonance in medicine,motor impulsivity resting-state fMRI,unknown,unknown,unknown,unknown,unknown,unclear,,background,0.3,"Laminar perfusion fMRI revealed a two-peak activation in the primary motor cortex induced by FT, and distinct laminar profiles for task-positive and task-negative networks during WM task.",yes,,yes,yes,yes,,,,,,,,,
651,41740634,Connectome-based prediction of problematic use of social media in adolescents: Findings from the ABCD study.,2026,NeuroImage,motor impulsivity resting-state fMRI,unknown,functional connectivity,impulsivity (general),unknown,predicts,unclear,,indirect,0.7,CPM successfully predicted PUSM scores and identified connectivity within and between multiple large-scale neural networks predictive of PUSM severity.,yes,,yes,yes,no,,,,,,,,,
652,41748653,Serotonergic cortico-limbic and executive network dysfunction in Parkinson's disease impulse control disorders: a PET-fMRI study.,2026,NPJ Parkinson's disease,motor impulsivity resting-state fMRI,unknown,functional connectivity,impulsivity (general),Parkinson's disease,associated_with,unclear,serotonergic dysfunction,direct,0.8,"PDICD+ patients showed steeper delay discounting and altered functional connectivity, including enhanced posterior parietal coupling within executive networks and disrupted salience-executive interactions.",yes,,yes,yes,yes,,,,,,,,,
653,41932505,Intrinsic functional connectivity alterations in medication-naïve children with combined and inattentive ADHD types: Evidence from cortical surface-based analysis.,2026,Journal of affective disorders,motor impulsivity resting-state fMRI,unknown,functional connectivity,impulsivity (general),ADHD,associated_with,unclear,,unclear,0.7,"Significant intra- and inter-network FC disruptions emerged in children with ADHD, particularly in default mode (DMN), ventral attentional (VAN), and somatosensory-motor (SMN) networks.",yes,,yes,yes,yes,,,,,,,,,
654,35302338,Involvement of muscle satellite cell dysfunction in neuromuscular disorders: Expanding the portfolio of satellite cell-opathies.,2022,European journal of translational myology,motor impulsivity functional connectivity,unknown,unknown,unknown,unknown,unknown,unclear,,background,0.3,Muscular weakness is often progressive and paralleled by continuous decline in the ability of skeletal muscle to functionally adapt and regenerate.,yes,,yes,yes,yes,,,,,,,,,
655,31003231,Convergent neural connectivity in motor impulsivity and high-fat food binge-like eating in male Sprague-Dawley rats.,2019,Neuropsychopharmacology : official publication of the American College of Neuropsychopharmacology,motor impulsivity functional connectivity,unknown,functional connectivity,motor impulsivity,unknown,associated_with,unclear,chemogenetic activation of the ventral mPFC to NAcSh pathway,direct,1.0,Compromised signaling between the mPFC and nucleus accumbens shell (NAcSh) is thought to underlie the cognitive inability to withhold prepotent responses (motor impulsivity) and binge intake of high-fat food (HFF) seen in binge eating disorder.,yes,,yes,yes,yes,,,,,,,,,
