record_id,pmid,title,year,journal,query,extracted_brain_system,extracted_feature_type,extracted_phenotype,extracted_diagnostic_context,extracted_relationship,extracted_direction,extracted_mechanism,extracted_directness,evidence_strength,supporting_sentence,schema_valid,schema_issues,citation_valid,sentence_present,sentence_anchored,semantic_support_score,phenotype_correct,feature_type_correct,relationship_correct,direction_correct,overclaiming_flag,hallucination_flag,review_decision,review_notes,verifier_model,verifier_support_score,verifier_decision,verifier_phenotype_supported,verifier_feature_supported,verifier_relationship_supported,verifier_direction_supported,verifier_directness_supported,verifier_overclaiming,verifier_corrected_phenotype,verifier_corrected_feature_type,verifier_corrected_direction,verifier_rationale,verifier_error,model_label
639,28490656,Role of habenula and amygdala dysfunction in Parkinson disease patients with punding.,2017,Neurology,motor impulsivity resting-state fMRI,unknown,functional connectivity,motor impulsivity,Parkinson disease,associated_with,higher,dysregulation of the reward brain circuit,direct,0.8,"Compared to both healthy controls and PD cases without any ICB (PD-no ICB), PD-punding patients showed higher functional connectivity of habenula and amygdala with thalamus and striatum bilaterally, and lower connectivity between bilateral habenula and left frontal and precentral cortices.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,motor impulsivity,functional connectivity,higher,,,Llama 3.1 8B
640,28040671,Decisional impulsivity and the associative-limbic subthalamic nucleus in obsessive-compulsive disorder: stimulation and connectivity.,2017,Brain : a journal of neurology,motor impulsivity resting-state fMRI,unknown,unknown,impulsivity (general),obsessive-compulsive disorder,associated_with,higher,subthalamic nucleus stimulation,direct,0.8,We show that stimulation of the subthalamic nucleus is causally implicated in increasing decisional impulsivity with less accumulation of evidence during probabilistic uncertainty and in enhancing delay discounting.,yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),unknown,higher,"The sentence clearly supports the extracted claim, mentioning a direct association between subthalamic nucleus stimulation and increased decisional impulsivity, as well as a specific feature (less accumulation of evidence during probabilistic uncertainty and in enhancing delay discounting).",,Llama 3.1 8B
641,25864599,New developments on the neurobiological and pharmaco-genetic mechanisms underlying internet and videogame addiction.,2015,The American journal on addictions,motor impulsivity resting-state fMRI,unknown,unknown,impulsivity (general),unknown,unknown,unclear,,unclear,0.8,"Brain imaging studies of the resting state have shown that long-term internet game playing affected brain regions responsible for reward, impulse control and sensory-motor coordination.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,1,revise,yes,no,no,no,no,no,impulsivity (general),unknown,positive,"The sentence partially supports the claim by mentioning impulsivity, but it does not specify the feature type and relationship. The direction is also unclear, but it seems to be positive based on the context.",,Llama 3.1 8B
642,26185010,Jumping the Gun: Mapping Neural Correlates of Waiting Impulsivity and Relevance Across Alcohol Misuse.,2016,Biological psychiatry,motor impulsivity resting-state fMRI,unknown,functional connectivity,impulsivity (general),alcohol misuse,associated_with,lower,waiting impulsivity,direct,0.8,"Waiting impulsivity was associated with lower connectivity of the subthalamic nucleus with ventral striatum and subgenual cingulate, regions similarly implicated in rodent lesion studies.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),functional connectivity,lower,"The sentence clearly supports the extracted claim, mentioning a direct association between impulsivity and lower functional connectivity in specific brain regions.",,Llama 3.1 8B
643,24223843,Amplitude of low frequency fluctuation abnormalities in adolescents with online gaming addiction.,2013,PloS one,motor impulsivity resting-state fMRI,unknown,BOLD variability,impulsivity (general),online gaming addiction,correlates_with,higher,,direct,0.8,"More importantly, we found that ALFF values of the left medial OFC and left precuneus were positively correlated with the duration of OGA in adolescents with OGA.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,1,revise,yes,yes,yes,yes,no,no,impulsivity (general),BOLD variability,higher,"The sentence supports the phenotype, feature, and relationship, but it does not name the brain system, which is required for directness. The direction is also not explicitly stated as 'higher', but it can be inferred from 'positively correlated'.",,Llama 3.1 8B
644,41148227,The alteration of dorsal attention network in internet gaming disorder and tobacco use disorder: an independent component analysis.,2025,"Cerebral cortex (New York, N.Y. : 1991)",motor impulsivity resting-state fMRI,dorsal attention network,functional connectivity,unknown,internet gaming disorder and tobacco use disorder,associated_with,higher,unknown,direct,0.8,"Rs-fMRI revealed increased functional connectivity in the precuneus cortex, left postcentral gyrus, and right superior frontal gyrus in the dorsal attention network (DAN) in the IGD group in contrast to HC group.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,unknown,functional connectivity,higher,The sentence clearly supports the claim by stating a direct association between the dorsal attention network and increased functional connectivity in the IGD group compared to the HC group.,,Llama 3.1 8B
645,32169732,Structural and functional abnormalities within sensori-motor and limbic networks underpin intermittent explosive symptoms in Tourette disorder.,2020,Journal of psychiatric research,motor impulsivity resting-state fMRI,unknown,structural connectivity,impulsivity (general),Tourette disorder,associated_with,unclear,"brain dysfunction related to a less efficient top-down control on action selection, and impairments related to emotional regulation, impulse control and aggressive behaviours.",background,0.8,"TD patients (without ADHD) with IEO compared to TD without IEO, showed structural changes in the right supplementary motor area as well as in the right hippocampus (increased fractional anisotropy), and in the left orbitofrontal cortex (decreased mean diffusivity).",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),structural connectivity,increased,"The sentence clearly supports the extracted claim by mentioning a specific brain region (right supplementary motor area, right hippocampus, and left orbitofrontal cortex) and a structural connectivity feature (fractional anisotropy and mean diffusivity). The direction of the association is also clearly stated as increased fractional anisotropy and decreased mean diffusivity.",,Llama 3.1 8B
646,26689148,Brain connectivity and psychiatric comorbidity in adolescents with Internet gaming disorder.,2017,Addiction biology,motor impulsivity resting-state fMRI,default mode network,functional connectivity,unknown,Internet gaming disorder,correlates_with,higher,unknown,direct,0.8,"Patients with IGD showed an increased functional correlation between seven pairs of regions, all satisfying q < 0.05 False discovery rates in light of multiple statistical tests: left frontal eye field to dorsal anterior cingulate, left frontal eye field to right anterior insula, left dorsolateral prefrontal cortex (DLPFC) to left temporoparietal junction (TPJ), right DLPFC to right TPJ, right auditory cortex to right motor cortex, right auditory cortex to supplementary motor area and right auditory cortex to dorsal anterior cingulate.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,,,,"The sentence clearly states that patients with IGD have increased functional correlation between brain regions, which supports the claim of a direct relationship between the phenotype (IGD) and the feature (functional connectivity) in the direction of higher.",,Llama 3.1 8B
647,31801105,A preliminary study of disrupted functional network in individuals with Internet gaming disorder: Evidence from the comparison with recreational game users.,2020,Addictive behaviors,motor impulsivity resting-state fMRI,unknown,functional connectivity,impulsivity (general),Internet gaming disorder,associated_with,higher,,indirect,0.8,"Subjects with IGD as compared to those with RGU showed increased nodal centralities in the reward, craving, emotional memory and sensory-motor processing regions.",yes,,yes,yes,no,,,,,,,,,,llama-3.1-8b-instruct,1,revise,yes,yes,yes,yes,no,no,impulsivity (general),functional connectivity,higher,"The sentence partially supports the claim, but the directness is not fully captured as it does not name both phenotype and feature. The corrected fields are phenotype, feature type, and direction.",,Llama 3.1 8B
649,41556979,Connectome-based predictive modelling of problematic gaming in youth from the ABCD study.,2026,Journal of behavioral addictions,motor impulsivity resting-state fMRI,unknown,functional connectivity,impulsivity (general),youth,predicts,unclear,,indirect,0.5,"CPM successfully predicted problematic-gaming scores (r = 0.12, p = 0.002).",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,1,revise,yes,yes,yes,no,no,no,impulsivity (general),functional connectivity,,"The sentence supports the phenotype and feature, but the direction is unclear. The relationship is supported as prediction, but the directness is indirect. The corrected phenotype and feature type are already specified in the claim.",,Llama 3.1 8B
651,41740634,Connectome-based prediction of problematic use of social media in adolescents: Findings from the ABCD study.,2026,NeuroImage,motor impulsivity resting-state fMRI,unknown,unknown,impulsivity (general),unknown,unknown,unclear,,unclear,0.8,"CPM successfully predicted PUSM scores and identified connectivity within and between multiple large-scale neural networks predictive of PUSM severity, which could be categorized into two key systems: (i) a cognitive control and self-regulation system consisting of the default mode, frontoparietal, and medial frontal networks, and (ii) a perceptual-motor integration system consisting of the visual area 1 and sensorimotor networks.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),behavioral,positive,"The sentence clearly supports the phenotype (impulsivity), feature (behavioral), relationship (predictive), direction (positive), and directness (direct) when stated. The brain system is also clearly mentioned as cognitive control and self-regulation system and perceptual-motor integration system.",,Llama 3.1 8B
