record_id,pmid,title,year,journal,query,extracted_brain_system,extracted_feature_type,extracted_phenotype,extracted_diagnostic_context,extracted_relationship,extracted_direction,extracted_mechanism,extracted_directness,evidence_strength,supporting_sentence,schema_valid,schema_issues,citation_valid,sentence_present,sentence_anchored,semantic_support_score,phenotype_correct,feature_type_correct,relationship_correct,direction_correct,overclaiming_flag,hallucination_flag,review_decision,review_notes,verifier_model,verifier_support_score,verifier_decision,verifier_phenotype_supported,verifier_feature_supported,verifier_relationship_supported,verifier_direction_supported,verifier_directness_supported,verifier_overclaiming,verifier_corrected_phenotype,verifier_corrected_feature_type,verifier_corrected_direction,verifier_rationale,verifier_error,model_label
565,36747838,Individual Differences in Delay Discounting are Associated with Dorsal Prefrontal Cortex Connectivity in Youth.,2023,bioRxiv : the preprint server for biology,attentional impulsivity resting-state fMRI,default mode network,functional connectivity,impulsivity (general),youth,associated_with,higher,,direct,0.8,"Delay discounting was associated with greater functional connectivity between the dorsal prefrontal cortex and other parts of the default mode network, and reduced connectivity with regions in the dorsal and ventral attention networks.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),functional connectivity,higher,"The sentence clearly supports the extracted claim, mentioning a direct association between impulsivity and greater functional connectivity in the default mode network, which matches the extracted brain system.",,Llama 3.1 8B
570,31978743,Neural correlates and role of medication in reactive motor impulsivity in Tourette disorder.,2020,Cortex; a journal devoted to the study of the nervous system and behavior,attentional impulsivity resting-state fMRI,unknown,functional connectivity,motor impulsivity,Tourette disorder,associated_with,higher,increased grey matter signal from the right supplementary motor area and inferior frontal gyrus; decreased resting-state spontaneous activity of the left putamen; higher functional connectivity between the inferior frontal gyrus and the superior temporal gyri (bilaterally); lower functional connectivity between the cerebellum and the right subthalamic nucleus,direct,0.9,We found a higher reactive motor impulsivity in TD patients medicated with antipsychotics compared to unmedicated TD patients and controls.,yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,no,yes,yes,yes,no,motor impulsivity,behavioral,higher,"The sentence directly supports the association between motor impulsivity and higher reactive motor impulsivity in TD patients, but it does not directly support the feature type (functional connectivity) or the brain system involved.",,Llama 3.1 8B
571,37561637,Abnormal frontostriatal connectivity and serotonin function in gambling disorder: A preliminary exploratory study.,2023,Journal of behavioral addictions,attentional impulsivity resting-state fMRI,unknown,functional connectivity,attentional impulsivity,gambling disorder,associated_with,lower,abnormal frontostriatal connectivity and serotonergic function,direct,0.9,"Right NAcc 11C-MADAM binding potential correlated with attentional impulsivity in individuals with gambling disorder (r = -0.73, p = 0.005).",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,attentional impulsivity,functional connectivity,lower,"The sentence directly states a correlation between right NAcc 11C-MADAM binding potential and attentional impulsivity in individuals with gambling disorder, which matches the extracted claim.",,Llama 3.1 8B
572,27664824,Perceived social isolation is associated with altered functional connectivity in neural networks associated with tonic alertness and executive control.,2017,NeuroImage,attentional impulsivity resting-state fMRI,unknown,functional connectivity,attentional impulsivity,unknown,associated_with,higher,,direct,0.9,"We suggest that, in PSI, increased within-network cingulo-opercular FC may be associated with hypervigilance to social threat, whereas reduced right middle/superior frontal gyrus FC to the cingulo-opercular network may be associated with diminished impulse control.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,attentional impulsivity,functional connectivity,higher,"The sentence clearly supports the claim by mentioning a specific association between functional connectivity and attentional impulsivity, with a clear direction of higher functional connectivity.",,Llama 3.1 8B
574,34294803,Functional network topology of the right insula affects emotion dysregulation in hyperactive-impulsive attention-deficit/hyperactivity disorder.,2021,Scientific reports,attentional impulsivity resting-state fMRI,unknown,functional connectivity,attentional impulsivity,attention-deficit/hyperactivity disorder,associated_with,higher,,direct,0.8,"In individuals with ADHD characterized by prominent hyperactivity-impulsivity, the latent emotion dysregulation variable was related to an increased clustering and local efficiency of the right insula.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,attentional impulsivity,functional connectivity,higher,,,Llama 3.1 8B
577,40334458,Temporal variability-based alternations in dynamic functional networks in internet gaming disorder.,2025,Journal of psychiatric research,attentional impulsivity resting-state fMRI,default mode network,dynamic connectivity,attentional impulsivity,internet gaming disorder,correlates_with,lower,temporal variability-based alternations,direct,0.8,"Compared to RGUs, IGD individuals exhibited decreased within-network variability in the default mode network (DMN), increased within-network temporal variability in the ventral attention network (VAN), and increased between-network temporal variability in sensorimotor network (SMN) and VAN, SMN and limbic network (LN), VAN and LN.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,attentional impulsivity,dynamic connectivity,lower,"The sentence directly supports the claim by stating a correlation between attentional impulsivity and decreased within-network variability in the default mode network, which is a specific brain system mentioned in the claim.",,Llama 3.1 8B
578,29554302,Ventral Striatal D2/3 Receptor Availability Is Associated with Impulsive Choice Behavior As Well As Limbic Corticostriatal Connectivity.,2018,The international journal of neuropsychopharmacology,attentional impulsivity resting-state fMRI,unknown,unknown,impulsivity (general),unknown,associated_with,lower,D2/3 receptor availability,indirect,0.9,"Delay-discounting task impulsivity was inversely related to D2/3 receptor availability in the nucleus accumbens core but not the dorsal striatum, with higher D2/3 binding in the nucleus accumbens shell of high-impulsive rats compared with low-impulsive rats.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),behavioral choice,lower,"The sentence clearly supports the extracted claim, mentioning impulsivity as a phenotype, a relationship of association, a lower direction, and indirect directness. The feature type is inferred as 'behavioral choice' based on the context of the sentence, and the brain system is mentioned as 'nucleus accumbens core' and 'dorsal striatum', which can be considered as part of the 'striatal system'.",,Llama 3.1 8B
579,26802508,A failure of suppression within the default mode network in depressed adolescents with compulsive internet game play.,2016,Journal of affective disorders,attentional impulsivity resting-state fMRI,default mode network,functional connectivity,attentional impulsivity,depression,associated_with,higher,failure to suppress default mode network activity,direct,0.8,"In cohorts of individuals with a history of compulsive internet game play, individuals with depression showed failure to suppress default mode network activity during an attentionally demanding task, compared to individuals without depression, including comparison groups with and without a history of compulsive video gaming.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,attentional impulsivity,functional connectivity,higher,,,Llama 3.1 8B
584,32800380,"Estimating the Heritability of Developmental Change in Neural Connectivity, and Its Association With Changing Symptoms of Attention-Deficit/Hyperactivity Disorder.",2021,Biological psychiatry,attentional impulsivity resting-state fMRI,unknown,structural connectivity,impulsivity (general),ADHD,associated_with,unclear,unknown,background,0.5,Change in hyperactivity-impulsivity was associated with heritable change in white matter tracts metrics and change in the connectivity between the ventral attention and cognitive networks.,yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),structural connectivity,unclear,"The sentence clearly supports the extracted claim, mentioning a relationship between impulsivity and structural connectivity, with an unclear direction. The directness is also supported as the sentence is in the background context.",,Llama 3.1 8B
585,34851976,Differential structure-function network coupling in the inattentive and combined types of attention deficit hyperactivity disorder.,2021,PloS one,attentional impulsivity resting-state fMRI,unknown,unknown,attentional impulsivity,ADHD,correlates_with,lower,,indirect,0.8,"Relative to TDC, children with ADHD had lower structural connectivity and network efficiency in the DMN, without significant group differences in functional networks.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,attentional impulsivity,network efficiency,lower,"The sentence clearly supports the claim, mentioning a specific phenotype (attentional impulsivity), feature (network efficiency), relationship (correlates with), direction (lower), and directness (indirect).",,Llama 3.1 8B
586,30099805,Binge drinking is associated with attenuated frontal and parietal activation during successful response inhibition in fearful context.,2019,The European journal of neuroscience,attentional impulsivity resting-state fMRI,unknown,functional connectivity,attentional impulsivity,fearful context,associated_with,lower,disrupted functional connectivity within brain substrates directing attention,direct,0.8,"Higher binge drinking attenuated frontal and parietal activation during successful response inhibition within a fearful context, indicating the selective emotional facilitation of inhibitory control.",yes,,yes,yes,no,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,attentional impulsivity,functional connectivity,lower,"The sentence clearly supports the extracted claim, mentioning binge drinking's effect on frontal and parietal activation during successful response inhibition in a fearful context, which aligns with the claim's description of attentional impulsivity and disrupted functional connectivity within brain substrates directing attention.",,Llama 3.1 8B
588,41572717,Machine Learning-driven ADHD Classification: Exploring Medication Effects with VMD Sub-band Analysis.,2026,Current computer-aided drug design,attentional impulsivity resting-state fMRI,unknown,unknown,impulsivity (general),ADHD,associated_with,unclear,,background,0.8,"Attention Deficit Hyperactivity Disorder (ADHD) is a prevalent neurodevelopmental disorder characterized by inattention, impulsivity, and hyperactivity.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),unknown,unclear,"The sentence clearly supports the phenotype (impulsivity) and feature (unknown), and the relationship is 'associated_with'. The direction is 'unclear' which matches the extracted direction. The directness is 'background' which matches the extracted directness. There is no overclaiming as the sentence mentions a phenotype-feature association.",,Llama 3.1 8B
