record_id,pmid,title,year,journal,query,extracted_brain_system,extracted_feature_type,extracted_phenotype,extracted_diagnostic_context,extracted_relationship,extracted_direction,extracted_mechanism,extracted_directness,evidence_strength,supporting_sentence,schema_valid,schema_issues,citation_valid,sentence_present,sentence_anchored,semantic_support_score,phenotype_correct,feature_type_correct,relationship_correct,direction_correct,overclaiming_flag,hallucination_flag,review_decision,review_notes,verifier_model,verifier_support_score,verifier_decision,verifier_phenotype_supported,verifier_feature_supported,verifier_relationship_supported,verifier_direction_supported,verifier_directness_supported,verifier_overclaiming,verifier_corrected_phenotype,verifier_corrected_feature_type,verifier_corrected_direction,verifier_rationale,verifier_error,model_label
656,38842027,Cross-Frequency Coupling as a Biomarker for Early Stroke Recovery.,2024,Neurorehabilitation and neural repair,motor impulsivity functional connectivity,unknown,functional connectivity,motor impulsivity,stroke,associated_with,unclear,,indirect,0.5,Greater baseline coupling was associated with better motor status at admission and discharge and positively related to motor recovery.,yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,motor status,functional connectivity,positive,"The sentence clearly supports the claim, and the phenotype, feature, relationship, and direction/directness are all stated correctly.",,Qwen 2.5 7B
658,40260305,Effective connectivity analysis of response inhibition functional network.,2025,Frontiers in neuroscience,motor impulsivity functional connectivity,"salience/ventral attention network, frontoparietal/control network, ventral default mode network, somatomotor network",dynamic connectivity,nonplanning impulsivity,unknown,correlates_with,unclear,,direct,0.8,"Finally, correlation analyses between self-reported impulsivity levels and causal network interactions revealed that highly impulsive individuals require greater interhemispheric integration between the right and left ECNs for effective inhibition, as well as a causal excitatory modulation from the right executive control network (rECN) to the vDMN.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,nonplanning impulsivity,dynamic connectivity,increases,"The sentence clearly supports the phenotype (nonplanning impulsivity), feature type (dynamic connectivity), relationship (correlates_with), and direction (increases) when stated. The sentence also directly names both the phenotype and feature, supporting the directness of the claim.",,Qwen 2.5 7B
659,39341756,Imaging of impulse control disorders in Parkinson's disease.,2024,Revue neurologique,motor impulsivity functional connectivity,limbic and the associative and motor networks,functional connectivity,motor impulsivity,Parkinson's disease,correlates_with,unclear,alterations in reinforcement learning and inhibitory control mechanisms,direct,0.8,"These alterations pinpoint the dysfunction of reinforcement learning in ICD, which is biased toward the overvaluation of reward and underestimation of risk, and the deficit in inhibitory control mechanisms related to abnormal connectivity within and between the limbic and the associative and motor networks.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,motor impulsivity,functional connectivity,unclear,"The sentence clearly supports the phenotype (motor impulsivity), feature type (functional connectivity), relationship (correlates with), direction (unclear), and directness (direct) of the claim. The sentence also supports the brain system (limbic and the associative and motor networks) and diagnostic context (Parkinson's disease) of the claim. The sentence mentions the mechanism (alterations in reinforcement learning and inhibitory control mechanisms) which is related to the claim, but it is not a requirement for the claim. Therefore, the support score is 2.",,Qwen 2.5 7B
663,20728878,Prefrontal cortex and impulsive decision making.,2011,Biological psychiatry,motor impulsivity functional connectivity,unknown,functional connectivity,motor impulsivity,unknown,associated_with,unclear,,indirect,0.5,"Despite this heterogeneous nature, the prefrontal cortex and its connected areas, such as the basal ganglia, play an important role in gating impulsive actions in a variety of behavioral tasks.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,motor impulsivity,functional connectivity,associated_with,"The sentence clearly supports the association between the prefrontal cortex and motor impulsivity, and the direction of this association is supported as it implies a positive relationship between the two.",,Qwen 2.5 7B
669,36754503,V to VII Nerve Transfer for Smile Reanimation.,2023,Atlas of the oral and maxillofacial surgery clinics of North America,motor impulsivity functional connectivity,unknown,unknown,unknown,unknown,unknown,unclear,,background,0.0,,yes,,yes,no,unclear,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,,,,,,Qwen 2.5 7B
670,41281564,Associations between structural injury and task-based corticomuscular connectivity after stroke.,2025,Frontiers in neurology,motor impulsivity functional connectivity,unknown,structural connectivity,motor impulsivity,stroke,correlates_with,unclear,,indirect,0.5,"greater injury correlated with higher coherence between electrodes overlying the supplementary motor area and affected extensor digitorum (high beta: ρ = 0.83, p = 0.001).",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,motor impulsivity,structural connectivity,positive,"The sentence clearly supports the claim, mentioning a correlation between greater injury and higher coherence between electrodes overlying the supplementary motor area and affected extensor digitorum, which is a type of structural connectivity. The direction of the correlation is positive, as higher coherence is associated with greater injury.",,Qwen 2.5 7B
671,33441433,"Motor Interference, But Not Sensory Interference, Increases Midfrontal Theta Activity and Brain Synchronization during Reactive Control.",2021,The Journal of neuroscience : the official journal of the Society for Neuroscience,motor impulsivity functional connectivity,unknown,functional connectivity,motor impulsivity,unknown,predicts,higher,,direct,0.85,"Independent of the type of conflict, theta power was predictive of motor slowing.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,motor impulsivity,functional connectivity,higher,"The sentence clearly supports the extracted claim, mentioning motor slowing as a result of theta power, which is related to motor impulsivity. The relationship is predictive, and the direction is higher, matching the claim. The directness is also supported as the sentence names both phenotype (motor slowing) and feature (theta power).",,Qwen 2.5 7B
675,40088861,"Phenotypic clusters of narcolepsy type 1: Insights from age of onset, weight gain, sleep patterns, and impulsivity.",2025,Sleep medicine,motor impulsivity functional connectivity,unknown,functional connectivity,motor impulsivity,unknown,associated_with,higher,,direct,0.7,"Patients with teenage onset and greater weight gain showed shorter sleep latency, more obvious disturbed nocturnal sleep (DNS), the highest proportion of hallucination and sleep paralysis, as well as the highest motor impulsivity score, but minimum volumes in the left para-hippocampal gyrus (PHG) and right precuneus.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,motor impulsivity,functional connectivity,higher,"The sentence directly states that patients with teenage onset and greater weight gain showed the highest motor impulsivity score, which supports the claim of motor impulsivity being associated with higher functional connectivity.",,Qwen 2.5 7B
680,38246283,Impulsivity and neural correlates of response inhibition in bipolar disorder and their unaffected relatives: A MEG study.,2024,Journal of affective disorders,motor impulsivity functional connectivity,unknown,functional connectivity,motor impulsivity,bipolar disorder,related_to,higher,hypoactivity in rIFG and impaired dominant role of rIFG in the prefrontal control network,direct,0.85,"Furthermore, increased motor impulsiveness in BD was related to abnormal alterations in beta oscillatory activity of rIFG and functional connectivity between rIFG and pre-SMA.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,motor impulsiveness,functional connectivity and beta oscillatory activity,higher,,,Qwen 2.5 7B
682,37113158,Brain motion networks predict head motion during rest- and task-fMRI.,2023,Frontiers in neuroscience,motor impulsivity functional connectivity,unknown,functional connectivity,unknown,unknown,unknown,unclear,,background,0.2,The cerebellum and default-mode network (DMN) regions that forecasted individual differences in d and Δd during six different tasks- and two rest-fMRI sessions were consistently prone to the deleterious effect of head motion.,yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,unknown,functional connectivity,deleterious effect,The sentence clearly supports the claim by mentioning a specific brain region (cerebellum and default-mode network) and its relationship with head motion during fMRI sessions.,,Qwen 2.5 7B
684,28826495,Anatomical and functional organization of the human substantia nigra and its connections.,2017,eLife,motor impulsivity functional connectivity,unknown,functional connectivity,motor impulsivity,unknown,associated_with,unclear,,direct,0.8,the salience-coding ventral SN network was associated with motor impulsivity,yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,motor impulsivity,functional connectivity,associated with,"The sentence directly states that the salience-coding ventral SN network is associated with motor impulsivity, which matches the extracted claim.",,Qwen 2.5 7B
692,27343257,Atomoxetine restores the response inhibition network in Parkinson's disease.,2016,Brain : a journal of neurology,motor impulsivity functional connectivity,unknown,functional connectivity,nonplanning impulsivity,Parkinson's disease,restores,unclear,increases sensitivity of the inferior frontal gyrus to afferent inputs from the pre-supplementary motor cortex; enhances downstream modulation of frontal-subcortical connections for response inhibition,direct,0.8,"We found that the normal interaction between pre-supplementary motor cortex and the inferior frontal gyrus was absent in Parkinson's disease patients on placebo (despite dopaminergic therapy), but this connection was restored by atomoxetine.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,nonplanning impulsivity,functional connectivity,unclear,"The sentence directly supports the relationship between atomoxetine and restoring the connection between pre-supplementary motor cortex and the inferior frontal gyrus, which is associated with nonplanning impulsivity in Parkinson's disease.",,Qwen 2.5 7B
