extractor,record_id,pmid,fault_type,expected,track_a_pass,schema_valid,citation_valid,sentence_present,sentence_anchored
Mistral 7B,332,26582309,sentence_composed_two_abstracts,reject,False,True,True,True,False
Mistral 7B,332,26582309,word_dropped,reject,False,True,True,True,False
Mistral 7B,332,26582309,schema_missing_field,reject,False,False,True,True,True
Mistral 7B,332,26582309,schema_strength_out_of_range,reject,False,False,True,True,True
Mistral 7B,332,26582309,whitespace_variant,retain,True,True,True,True,True
Mistral 7B,332,26582309,nbsp_variant,retain,True,True,True,True,True
Mistral 7B,332,26582309,trailing_period_removed,retain,True,True,True,True,True
Mistral 7B,332,26582309,case_variant,surface,False,True,True,True,False
Mistral 7B,332,26582309,truncated_quote,surface,True,True,True,True,True
Mistral 7B,333,32699511,wrong_pmid_in_corpus,reject,False,True,True,True,False
Mistral 7B,333,32699511,wrong_pmid_not_in_corpus,reject,False,True,False,True,False
Mistral 7B,333,32699511,sentence_from_other_pmid,reject,False,True,True,True,False
Mistral 7B,333,32699511,direction_word_changed,reject,False,True,True,True,False
Mistral 7B,333,32699511,sentence_composed_two_abstracts,reject,False,True,True,True,False
Mistral 7B,333,32699511,word_dropped,reject,False,True,True,True,False
Mistral 7B,333,32699511,schema_missing_field,reject,False,False,True,True,True
Mistral 7B,333,32699511,schema_strength_out_of_range,reject,False,False,True,True,True
Mistral 7B,333,32699511,whitespace_variant,retain,True,True,True,True,True
Mistral 7B,333,32699511,nbsp_variant,retain,True,True,True,True,True
Mistral 7B,333,32699511,case_variant,surface,False,True,True,True,False
Mistral 7B,333,32699511,truncated_quote,surface,True,True,True,True,True
Mistral 7B,337,32035425,wrong_pmid_in_corpus,reject,False,True,True,True,False
Mistral 7B,337,32035425,wrong_pmid_not_in_corpus,reject,False,True,False,True,False
Mistral 7B,337,32035425,sentence_from_other_pmid,reject,False,True,True,True,False
Mistral 7B,337,32035425,sentence_composed_two_abstracts,reject,False,True,True,True,False
Mistral 7B,337,32035425,word_dropped,reject,False,True,True,True,False
Mistral 7B,337,32035425,schema_missing_field,reject,False,False,True,True,True
Mistral 7B,337,32035425,schema_strength_out_of_range,reject,False,False,True,True,True
Mistral 7B,337,32035425,whitespace_variant,retain,True,True,True,True,True
Mistral 7B,337,32035425,nbsp_variant,retain,True,True,True,True,True
Mistral 7B,337,32035425,trailing_period_removed,retain,True,True,True,True,True
Mistral 7B,337,32035425,case_variant,surface,False,True,True,True,False
Mistral 7B,337,32035425,unicode_dash_quote_variant,surface,False,True,True,True,False
Mistral 7B,337,32035425,truncated_quote,surface,True,True,True,True,True
Mistral 7B,338,41088106,wrong_pmid_in_corpus,reject,False,True,True,True,False
Mistral 7B,338,41088106,wrong_pmid_not_in_corpus,reject,False,True,False,True,False
Mistral 7B,338,41088106,sentence_from_other_pmid,reject,False,True,True,True,False
Mistral 7B,338,41088106,direction_word_changed,reject,False,True,True,True,False
Mistral 7B,338,41088106,sentence_composed_two_abstracts,reject,False,True,True,True,False
Mistral 7B,338,41088106,word_dropped,reject,False,True,True,True,False
Mistral 7B,338,41088106,schema_missing_field,reject,False,False,True,True,True
Mistral 7B,338,41088106,schema_strength_out_of_range,reject,False,False,True,True,True
Mistral 7B,338,41088106,whitespace_variant,retain,True,True,True,True,True
Mistral 7B,338,41088106,nbsp_variant,retain,True,True,True,True,True
Mistral 7B,338,41088106,trailing_period_removed,retain,True,True,True,True,True
Mistral 7B,338,41088106,case_variant,surface,False,True,True,True,False
Mistral 7B,338,41088106,truncated_quote,surface,True,True,True,True,True
Mistral 7B,340,26969418,wrong_pmid_in_corpus,reject,False,True,True,True,False
Mistral 7B,340,26969418,wrong_pmid_not_in_corpus,reject,False,True,False,True,False
Mistral 7B,340,26969418,sentence_from_other_pmid,reject,False,True,True,True,False
Mistral 7B,340,26969418,sentence_composed_two_abstracts,reject,False,True,True,True,False
Mistral 7B,340,26969418,word_dropped,reject,False,True,True,True,False
Mistral 7B,340,26969418,schema_missing_field,reject,False,False,True,True,True
Mistral 7B,340,26969418,schema_strength_out_of_range,reject,False,False,True,True,True
Mistral 7B,340,26969418,whitespace_variant,retain,True,True,True,True,True
Mistral 7B,340,26969418,nbsp_variant,retain,True,True,True,True,True
Mistral 7B,340,26969418,trailing_period_removed,retain,True,True,True,True,True
Mistral 7B,340,26969418,case_variant,surface,False,True,True,True,False
Mistral 7B,340,26969418,unicode_dash_quote_variant,surface,False,True,True,True,False
Mistral 7B,340,26969418,truncated_quote,surface,True,True,True,True,True
Mistral 7B,341,37248201,wrong_pmid_in_corpus,reject,False,True,True,True,False
Mistral 7B,341,37248201,wrong_pmid_not_in_corpus,reject,False,True,False,True,False
Mistral 7B,341,37248201,sentence_from_other_pmid,reject,False,True,True,True,False
Mistral 7B,341,37248201,direction_word_changed,reject,False,True,True,True,False
Mistral 7B,341,37248201,sentence_composed_two_abstracts,reject,False,True,True,True,False
Mistral 7B,341,37248201,word_dropped,reject,False,True,True,True,False
Mistral 7B,341,37248201,schema_missing_field,reject,False,False,True,True,True
Mistral 7B,341,37248201,schema_strength_out_of_range,reject,False,False,True,True,True
Mistral 7B,341,37248201,whitespace_variant,retain,True,True,True,True,True
Mistral 7B,341,37248201,nbsp_variant,retain,True,True,True,True,True
Mistral 7B,341,37248201,trailing_period_removed,retain,True,True,True,True,True
Mistral 7B,341,37248201,case_variant,surface,False,True,True,True,False
Mistral 7B,341,37248201,unicode_dash_quote_variant,surface,False,True,True,True,False
Mistral 7B,341,37248201,truncated_quote,surface,True,True,True,True,True
Mistral 7B,342,39559854,wrong_pmid_in_corpus,reject,False,True,True,True,False
Mistral 7B,342,39559854,wrong_pmid_not_in_corpus,reject,False,True,False,True,False
Mistral 7B,342,39559854,sentence_from_other_pmid,reject,False,True,True,True,False
Mistral 7B,342,39559854,sentence_composed_two_abstracts,reject,False,True,True,True,False
Mistral 7B,342,39559854,word_dropped,reject,False,True,True,True,False
Mistral 7B,342,39559854,schema_missing_field,reject,False,False,True,True,True
Mistral 7B,342,39559854,schema_strength_out_of_range,reject,False,False,True,True,True
Mistral 7B,342,39559854,whitespace_variant,retain,True,True,True,True,True
Mistral 7B,342,39559854,nbsp_variant,retain,True,True,True,True,True
Mistral 7B,342,39559854,trailing_period_removed,retain,True,True,True,True,True
Mistral 7B,342,39559854,case_variant,surface,False,True,True,True,False
Mistral 7B,342,39559854,truncated_quote,surface,True,True,True,True,True
Mistral 7B,343,40200728,wrong_pmid_in_corpus,reject,False,True,True,True,False
Mistral 7B,343,40200728,wrong_pmid_not_in_corpus,reject,False,True,False,True,False
Mistral 7B,343,40200728,sentence_from_other_pmid,reject,False,True,True,True,False
Mistral 7B,343,40200728,sentence_composed_two_abstracts,reject,False,True,True,True,False
Mistral 7B,343,40200728,word_dropped,reject,False,True,True,True,False
Mistral 7B,343,40200728,schema_missing_field,reject,False,False,True,True,True
Mistral 7B,343,40200728,schema_strength_out_of_range,reject,False,False,True,True,True
Mistral 7B,343,40200728,whitespace_variant,retain,True,True,True,True,True
Mistral 7B,343,40200728,nbsp_variant,retain,True,True,True,True,True
Mistral 7B,343,40200728,trailing_period_removed,retain,True,True,True,True,True
Mistral 7B,343,40200728,case_variant,surface,False,True,True,True,False
Mistral 7B,343,40200728,unicode_dash_quote_variant,surface,False,True,True,True,False
Mistral 7B,343,40200728,truncated_quote,surface,True,True,True,True,True
Mistral 7B,349,39103090,wrong_pmid_in_corpus,reject,False,True,True,True,False
Mistral 7B,349,39103090,wrong_pmid_not_in_corpus,reject,False,True,False,True,False
Mistral 7B,349,39103090,sentence_from_other_pmid,reject,False,True,True,True,False
Mistral 7B,349,39103090,sentence_composed_two_abstracts,reject,False,True,True,True,False
Mistral 7B,349,39103090,word_dropped,reject,False,True,True,True,False
Mistral 7B,349,39103090,schema_missing_field,reject,False,False,True,True,True
Mistral 7B,349,39103090,schema_strength_out_of_range,reject,False,False,True,True,True
Mistral 7B,349,39103090,whitespace_variant,retain,True,True,True,True,True
Mistral 7B,349,39103090,nbsp_variant,retain,True,True,True,True,True
Mistral 7B,349,39103090,trailing_period_removed,retain,True,True,True,True,True
Mistral 7B,349,39103090,case_variant,surface,False,True,True,True,False
Mistral 7B,349,39103090,unicode_dash_quote_variant,surface,False,True,True,True,False
Mistral 7B,349,39103090,truncated_quote,surface,True,True,True,True,True
Mistral 7B,351,33236526,wrong_pmid_in_corpus,reject,False,True,True,True,False
Mistral 7B,351,33236526,wrong_pmid_not_in_corpus,reject,False,True,False,True,False
Mistral 7B,351,33236526,sentence_from_other_pmid,reject,False,True,True,True,False
Mistral 7B,351,33236526,direction_word_changed,reject,False,True,True,True,False
Mistral 7B,351,33236526,sentence_composed_two_abstracts,reject,False,True,True,True,False
Mistral 7B,351,33236526,word_dropped,reject,False,True,True,True,False
Mistral 7B,351,33236526,schema_missing_field,reject,False,False,True,True,True
Mistral 7B,351,33236526,schema_strength_out_of_range,reject,False,False,True,True,True
Mistral 7B,351,33236526,whitespace_variant,retain,True,True,True,True,True
Mistral 7B,351,33236526,nbsp_variant,retain,True,True,True,True,True
Mistral 7B,351,33236526,trailing_period_removed,retain,True,True,True,True,True
Mistral 7B,351,33236526,case_variant,surface,False,True,True,True,False
Mistral 7B,351,33236526,truncated_quote,surface,True,True,True,True,True
Mistral 7B,352,38715980,wrong_pmid_in_corpus,reject,False,True,True,True,False
Mistral 7B,352,38715980,wrong_pmid_not_in_corpus,reject,False,True,False,True,False
Mistral 7B,352,38715980,sentence_from_other_pmid,reject,False,True,True,True,False
Mistral 7B,352,38715980,sentence_composed_two_abstracts,reject,False,True,True,True,False
Mistral 7B,352,38715980,word_dropped,reject,False,True,True,True,False
Mistral 7B,352,38715980,schema_missing_field,reject,False,False,True,True,True
Mistral 7B,352,38715980,schema_strength_out_of_range,reject,False,False,True,True,True
Mistral 7B,352,38715980,whitespace_variant,retain,True,True,True,True,True
Mistral 7B,352,38715980,nbsp_variant,retain,True,True,True,True,True
Mistral 7B,352,38715980,trailing_period_removed,retain,True,True,True,True,True
Mistral 7B,352,38715980,case_variant,surface,False,True,True,True,False
Mistral 7B,352,38715980,truncated_quote,surface,True,True,True,True,True
Mistral 7B,353,33564081,wrong_pmid_in_corpus,reject,False,True,True,True,False
Mistral 7B,353,33564081,wrong_pmid_not_in_corpus,reject,False,True,False,True,False
Mistral 7B,353,33564081,sentence_from_other_pmid,reject,False,True,True,True,False
Mistral 7B,353,33564081,direction_word_changed,reject,False,True,True,True,False
Mistral 7B,353,33564081,sentence_composed_two_abstracts,reject,False,True,True,True,False
Mistral 7B,353,33564081,word_dropped,reject,False,True,True,True,False
Mistral 7B,353,33564081,schema_missing_field,reject,False,False,True,True,True
Mistral 7B,353,33564081,schema_strength_out_of_range,reject,False,False,True,True,True
Mistral 7B,353,33564081,whitespace_variant,retain,True,True,True,True,True
Mistral 7B,353,33564081,nbsp_variant,retain,True,True,True,True,True
Mistral 7B,353,33564081,trailing_period_removed,retain,True,True,True,True,True
Mistral 7B,353,33564081,case_variant,surface,False,True,True,True,False
Mistral 7B,353,33564081,truncated_quote,surface,True,True,True,True,True
Mistral 7B,357,40768779,wrong_pmid_in_corpus,reject,False,True,True,True,False
Mistral 7B,357,40768779,wrong_pmid_not_in_corpus,reject,False,True,False,True,False
Mistral 7B,357,40768779,sentence_from_other_pmid,reject,False,True,True,True,False
Mistral 7B,357,40768779,sentence_composed_two_abstracts,reject,False,True,True,True,False
Mistral 7B,357,40768779,word_dropped,reject,False,True,True,True,False
Mistral 7B,357,40768779,schema_missing_field,reject,False,False,True,True,True
Mistral 7B,357,40768779,schema_strength_out_of_range,reject,False,False,True,True,True
Mistral 7B,357,40768779,whitespace_variant,retain,True,True,True,True,True
Mistral 7B,357,40768779,nbsp_variant,retain,True,True,True,True,True
Mistral 7B,357,40768779,trailing_period_removed,retain,True,True,True,True,True
Mistral 7B,357,40768779,case_variant,surface,False,True,True,True,False
Mistral 7B,357,40768779,unicode_dash_quote_variant,surface,False,True,True,True,False
Mistral 7B,357,40768779,truncated_quote,surface,True,True,True,True,True
Mistral 7B,359,38598290,wrong_pmid_in_corpus,reject,False,True,True,True,False
Mistral 7B,359,38598290,wrong_pmid_not_in_corpus,reject,False,True,False,True,False
Mistral 7B,359,38598290,sentence_from_other_pmid,reject,False,True,True,True,False
Mistral 7B,359,38598290,sentence_composed_two_abstracts,reject,False,True,True,True,False
Mistral 7B,359,38598290,word_dropped,reject,False,True,True,True,False
Mistral 7B,359,38598290,schema_missing_field,reject,False,False,True,True,True
Mistral 7B,359,38598290,schema_strength_out_of_range,reject,False,False,True,True,True
Mistral 7B,359,38598290,whitespace_variant,retain,True,True,True,True,True
Mistral 7B,359,38598290,nbsp_variant,retain,True,True,True,True,True
Mistral 7B,359,38598290,trailing_period_removed,retain,True,True,True,True,True
Mistral 7B,359,38598290,case_variant,surface,False,True,True,True,False
Mistral 7B,359,38598290,unicode_dash_quote_variant,surface,False,True,True,True,False
Mistral 7B,359,38598290,truncated_quote,surface,True,True,True,True,True
Mistral 7B,360,31665241,wrong_pmid_in_corpus,reject,False,True,True,True,False
Mistral 7B,360,31665241,wrong_pmid_not_in_corpus,reject,False,True,False,True,False
Mistral 7B,360,31665241,sentence_from_other_pmid,reject,False,True,True,True,False
Mistral 7B,360,31665241,sentence_composed_two_abstracts,reject,False,True,True,True,False
Mistral 7B,360,31665241,word_dropped,reject,False,True,True,True,False
Mistral 7B,360,31665241,schema_missing_field,reject,False,False,True,True,True
Mistral 7B,360,31665241,schema_strength_out_of_range,reject,False,False,True,True,True
Mistral 7B,360,31665241,whitespace_variant,retain,True,True,True,True,True
Mistral 7B,360,31665241,nbsp_variant,retain,True,True,True,True,True
Mistral 7B,360,31665241,trailing_period_removed,retain,True,True,True,True,True
Mistral 7B,360,31665241,case_variant,surface,False,True,True,True,False
