source,source_id,query,title,year,journal,brain_system,feature_type,phenotype,diagnostic_context,relationship,direction,mechanism,directness,evidence_strength,supporting_sentence,citation_id,extraction_model,extraction_confidence
pubmed,38161933,attentional impulsivity functional connectivity,The Impact of Sleep Disorders on Cardiovascular Health: Mechanisms and Interventions.,2023,Cureus,unknown,unknown,impulsivity (general),unknown,unknown,unclear,multiple,background,0.8,"Cardiovascular illness has been linked to the sensorimotor problem known as restless legs syndrome (RLS), which causes a strong impulse to move the legs.",38161933,vllm:llama-3.1-8b-instruct,medium
pubmed,38359839,motor impulsivity resting-state fMRI,The resting-state brain activity signatures for addictive disorders.,2024,"Med (New York, N.Y.)",unknown,BOLD variability,impulsivity (general),addictive disorders,associated_with,higher,"dopaminergic, GABAergic, and acetylcholine system",direct,0.8,"The overall comparison between addiction cohorts and healthy subjects indicated significantly increased ReHo and ALFF in the right striatum (putamen) and bilateral supplementary motor area, as well as decreased ReHo and ALFF in the bilateral anterior cingulate cortex and ventral medial prefrontal cortex, in the addiction group.",38359839,vllm:llama-3.1-8b-instruct,high
pubmed,39422700,motor impulsivity resting-state fMRI,Evolution of aberrant brain-wide spatiotemporal dynamics of resting-state networks in a Huntington's disease mouse model.,2024,Clinical and translational medicine,unknown,unknown,unknown,unknown,unknown,unclear,,unclear,,Breakdown of the LCN DMLN state flux at motor onset leads to a subsequent absence of the LCN DMLN QPP at an advanced HD-like stage.,39422700,vllm:llama-3.1-8b-instruct,low
pubmed,37558974,motor impulsivity resting-state fMRI,Static and dynamic changes of intrinsic brain local connectivity in internet gaming disorder.,2023,BMC psychiatry,unknown,functional connectivity,impulsivity (general),internet gaming disorder,associated_with,higher,impaired intrinsic local connectivity in frontostriatothalamic circuitry,direct,0.8,"Increased static and dynamic intrinsic local connectivity in bilateral medial superior frontal gyrus (mSFG), superior frontal gyrus (SFG), and supplementary motor area (SMA) were observed.",37558974,vllm:llama-3.1-8b-instruct,high
pubmed,27447451,motor impulsivity resting-state fMRI,Altered brain functional networks in people with Internet gaming disorder: Evidence from resting-state fMRI.,2016,Psychiatry research. Neuroimaging,unknown,functional connectivity,impulsivity (general),Internet gaming disorder,associated_with,unclear,functional network dysfunction,indirect,0.8,"These results imply that people with IGD may be associated with functional network dysfunction, including impaired executive control and emotional management, but enhanced coordination among visual, sensorimotor, auditory and visuospatial systems.",27447451,vllm:llama-3.1-8b-instruct,medium
pubmed,28715675,motor impulsivity resting-state fMRI,Resting-state brain networks in patients with Parkinson's disease and impulse control disorders.,2017,Cortex; a journal devoted to the study of the nervous system and behavior,unknown,functional connectivity,impulsivity (general),Parkinson's disease and impulse control disorders,associated_with,higher,abnormal prefrontal-limbic-striatal homeostasis,indirect,0.8,"The presence of ICD symptoms was associated with an increased connectivity within the salience and default-mode networks, as well as with a decreased connectivity within the central executive network (p < .05 corrected).",28715675,vllm:llama-3.1-8b-instruct,medium
pubmed,35567768,motor impulsivity resting-state fMRI,Extracting electrophysiological correlates of functional magnetic resonance imaging data using the canonical polyadic decomposition.,2022,Human brain mapping,unknown,unknown,unknown,unknown,unknown,unclear,,unclear,0.0,,35567768,vllm:llama-3.1-8b-instruct,low
pubmed,27381822,motor impulsivity resting-state fMRI,Altered resting-state neural activity and changes following a craving behavioral intervention for Internet gaming disorder.,2016,Scientific reports,default mode network,functional connectivity,impulsivity (general),Internet gaming disorder,associated_with,lower,"reduced interactions between regions within a reward-related network, and across the default mode and executive control networks",indirect,0.8,"IGD subjects showed decreased amplitude of low fluctuation in the orbital frontal cortex and posterior cingulate cortex, and exhibited increased resting-state functional connectivity between the posterior cingulate cortex and dorsolateral prefrontal cortex, compared with HC subjects.",27381822,vllm:llama-3.1-8b-instruct,high
pubmed,27083527,motor impulsivity resting-state fMRI,Dissociated neural substrates underlying impulsive choice and impulsive action.,2016,NeuroImage,unknown,unknown,impulsivity (general),unknown,unknown,unclear,,background,0.8,We addressed this important empirical gap using an individual differences approach that could characterize the functional relevance of neural networks in behaviors.,27083527,vllm:llama-3.1-8b-instruct,medium
pubmed,38300175,motor impulsivity resting-state fMRI,Alterations in the brain functional network of abstinent male individuals with methamphetamine use disorder.,2024,"Cerebral cortex (New York, N.Y. : 1991)",unknown,functional connectivity,motor impulsivity,methamphetamine use disorder,associated_with,higher,unknown,direct,0.8,"Furthermore, we revealed that the small-word attribute significantly mediated the effect of methamphetamine use frequency on motor impulsivity in the methamphetamine use disorder group.",38300175,vllm:llama-3.1-8b-instruct,high
pubmed,37502837,motor impulsivity resting-state fMRI,Early Life Stress and Body-Mass Index Modulate Brain Connectivity in Alcohol Use Disorder.,2023,Research square,salience/ventral attention network,functional connectivity,motor impulsivity,alcohol use disorder,correlates_with,lower,early life stress,indirect,0.8,"Within the overall cohort, 123 participants underwent resting-state functional magnetic resonance imaging, revealing intriguing anticorrelations between SN seeds and brain regions involved in somatosensory processing, motor coordination, and executive control as an effect of ELS.",37502837,vllm:llama-3.1-8b-instruct,high
pubmed,32428984,motor impulsivity resting-state fMRI,Adolescent alcohol use disrupts functional neurodevelopment in sensation seeking girls.,2021,Addiction biology,unknown,functional connectivity,impulsivity (general),unknown,correlates_with,unclear,,indirect,0.8,"Effects of adolescent alcohol use were more pronounced in girls than boys in three IFNs. In particular, girls showed greater within-network connectivity in two motor networks with more alcohol consumption, and these effects were mediated by sensation-seeking only in girls.",32428984,vllm:llama-3.1-8b-instruct,high
pubmed,22901705,motor impulsivity resting-state fMRI,Alterations in regional homogeneity of resting-state brain activity in internet gaming addicts.,2012,Behavioral and brain functions : BBF,unknown,BOLD variability,impulsivity (general),internet gaming addiction,associated_with,higher,,direct,0.8,Our results suggest that long-time online game playing enhanced the brain synchronization in sensory-motor coordination related brain regions and decreased the excitability in visual and auditory related brain regions.,22901705,vllm:llama-3.1-8b-instruct,high
pubmed,28168274,motor impulsivity resting-state fMRI,"Influences of Age, Sex, and Moderate Alcohol Drinking on the Intrinsic Functional Architecture of Adolescent Brains.",2018,"Cerebral cortex (New York, N.Y. : 1991)",unknown,unknown,impulsivity (general),unknown,unknown,unclear,,unclear,0.8,"Among no-to-low alcohol-consuming adolescents, executive-control frontolimbicstriatal connectivity was stronger in older than younger adolescents, particularly boys, and predicted better ability in balance, memory, and impulse control.",28168274,vllm:llama-3.1-8b-instruct,medium
pubmed,36807959,motor impulsivity resting-state fMRI,Internet gaming disorder and tobacco use disorder share neural connectivity patterns between the subcortical and the motor network.,2023,Human brain mapping,unknown,functional connectivity,motor impulsivity,resting-state fMRI,associated_with,higher,enhanced connectivity,direct,0.8,PIGD and PTUD exhibited common enhanced node strength between the subcortical and motor networks.,36807959,vllm:llama-3.1-8b-instruct,high
pubmed,30914304,motor impulsivity resting-state fMRI,Cognitive variability in bipolar I disorder: A cluster-analytic approach informed by resting-state data.,2019,Neuropharmacology,unknown,unknown,impulsivity (general),bipolar I disorder,associated_with,unclear,,background,0.8,"Cluster 1 (n = 22) was characterized by deficits in cognitive flexibility and motor inhibition, cluster 2 (n = 12) displayed impulsive decision-making, while cluster 3 (n = 20) showed good visuospatial planning.",30914304,vllm:llama-3.1-8b-instruct,medium
pubmed,28462585,motor impulsivity resting-state fMRI,Pramipexole Modulates Interregional Connectivity Within the Sensorimotor Network.,2017,Brain connectivity,unknown,functional connectivity,motor impulsivity,Parkinson's disease,correlates_with,lower,distortion of functional connections between the striatum and the motor cortex,direct,0.8,"The ICA identified the sensorimotor network (SMN) as well as other classical resting-state networks. Within the SMN, the connectivity between the right caudate nucleus and other cortical regions was weaker under pramipexole than under placebo.",28462585,vllm:llama-3.1-8b-instruct,high
