record_id,pmid,title,year,journal,query,extracted_brain_system,extracted_feature_type,extracted_phenotype,extracted_diagnostic_context,extracted_relationship,extracted_direction,extracted_mechanism,extracted_directness,evidence_strength,supporting_sentence,schema_valid,schema_issues,citation_valid,sentence_present,sentence_anchored,semantic_support_score,phenotype_correct,feature_type_correct,relationship_correct,direction_correct,overclaiming_flag,hallucination_flag,review_decision,review_notes
561,39147392,"Evaluation of potential alterations related to ADHD in the effective connectivity between the default mode network and cerebellum, hippocampus, thalamus, and primary visual cortex.",2024,"Cerebral cortex (New York, N.Y. : 1991)",attentional impulsivity resting-state fMRI,default mode network,dynamic connectivity,attentional impulsivity,ADHD,correlates_with,higher,effective connectivity,direct,0.8,Our results demonstrated a positive correlation between ADHD and effective connectivity between the right cerebellum and three DMN nodes (intrinsically inhibitory connections).,yes,,yes,yes,yes,,,,,,,,,
562,24615988,Network connectivity abnormality profile supports a categorical-dimensional hybrid model of ADHD.,2014,Human brain mapping,attentional impulsivity resting-state fMRI,unknown,unknown,impulsivity (general),ADHD,associated_with,unclear,network functional connectivity,background,0.8,"Functional connectivity analyses of resting-state fMRI data from 155 children with ADHD and 145 typically developing children (TDC) defined the dorsal attention network (DA), default mode network (DM), salience processing network (SAL) and executive control network (CON).",yes,,yes,yes,yes,,,,,,,,,
563,27881961,Functional Connectivity of Child and Adolescent Attention Deficit Hyperactivity Disorder Patients: Correlation with IQ.,2016,Frontiers in human neuroscience,attentional impulsivity resting-state fMRI,unknown,unknown,impulsivity (general),ADHD,correlates_with,unclear,,background,0.5,The frontoparietal network is known to be related to hyperactive and impulsive behaviors.,yes,,yes,yes,yes,,,,,,,,,
564,28762756,Intranasal Oxytocin Selectively Modulates Large-Scale Brain Networks in Humans.,2017,Brain connectivity,attentional impulsivity resting-state fMRI,default mode network,functional connectivity,attentional impulsivity,unknown,modulates,lower,modulation of functional connectivity,direct,0.8,"Our results show that OT mainly alters connectivity in the VA, on one side reducing the coupling to regions that typically form the nodes of DM, an introspective and self-referential network, and on the other side increasing the coupling to the edges of the CO, which is involved in salience processing.",yes,,yes,yes,yes,,,,,,,,,
565,36747838,Individual Differences in Delay Discounting are Associated with Dorsal Prefrontal Cortex Connectivity in Youth.,2023,bioRxiv : the preprint server for biology,attentional impulsivity resting-state fMRI,default mode network,functional connectivity,impulsivity (general),youth,associated_with,higher,,direct,0.8,"Delay discounting was associated with greater functional connectivity between the dorsal prefrontal cortex and other parts of the default mode network, and reduced connectivity with regions in the dorsal and ventral attention networks.",yes,,yes,yes,yes,,,,,,,,,
566,34732691,The sooner the better: clinical and neural correlates of impulsive choice in Tourette disorder.,2021,Translational psychiatry,attentional impulsivity resting-state fMRI,unknown,unknown,impulsivity (general),Tourette disorder,associated_with,unclear,reward sensitivity,indirect,0.8,"We identified a subgroup of 29 patients with steeper reward discounting, characterised by a higher burden of impulse-control disorders and a higher level of general impulsivity compared to patients with normal behavioural performance or to controls.",yes,,yes,yes,yes,,,,,,,,,
567,28173729,Structural and Functional Abnormalities in Children with Attention-Deficit/Hyperactivity Disorder: A Focus on Subgenual Anterior Cingulate Cortex.,2017,Brain connectivity,attentional impulsivity resting-state fMRI,unknown,functional connectivity,attentional impulsivity,ADHD,associated_with,higher,disrupted white matter integrity and altered functional connectivity,direct,0.8,Both the rs-fMRI and DTI ROI-based measures were significantly correlated with clinical measures that examine behavioral capacities of attention and inhibitory control.,yes,,yes,yes,yes,,,,,,,,,
568,29409566,Brain-behavior patterns define a dimensional biotype in medication-naïve adults with attention-deficit hyperactivity disorder.,2018,Psychological medicine,attentional impulsivity resting-state fMRI,default mode network,functional connectivity,impulsivity (general),adult ADHD,correlates_with,higher,,direct,0.8,"Adults with ADHD showed stronger functional connectivity compared to healthy controls, predominantly between the default-mode, cingulo-opercular and subcortical networks.",yes,,yes,yes,yes,,,,,,,,,
569,36866118,"Structural differences among children, adolescents, and adults with attention-deficit/hyperactivity disorder and abnormal Granger causality of the right pallidum and whole-brain.",2023,Frontiers in human neuroscience,attentional impulsivity resting-state fMRI,unknown,unknown,impulsivity (general),ADHD,correlates_with,unclear,,background,0.8,The right pallidum was positively correlated with disease severity.,yes,,yes,yes,yes,,,,,,,,,
570,31978743,Neural correlates and role of medication in reactive motor impulsivity in Tourette disorder.,2020,Cortex; a journal devoted to the study of the nervous system and behavior,attentional impulsivity resting-state fMRI,unknown,functional connectivity,motor impulsivity,Tourette disorder,associated_with,higher,increased grey matter signal from the right supplementary motor area and inferior frontal gyrus; decreased resting-state spontaneous activity of the left putamen; higher functional connectivity between the inferior frontal gyrus and the superior temporal gyri (bilaterally); lower functional connectivity between the cerebellum and the right subthalamic nucleus,direct,0.9,We found a higher reactive motor impulsivity in TD patients medicated with antipsychotics compared to unmedicated TD patients and controls.,yes,,yes,yes,yes,,,,,,,,,
571,37561637,Abnormal frontostriatal connectivity and serotonin function in gambling disorder: A preliminary exploratory study.,2023,Journal of behavioral addictions,attentional impulsivity resting-state fMRI,unknown,functional connectivity,attentional impulsivity,gambling disorder,associated_with,lower,abnormal frontostriatal connectivity and serotonergic function,direct,0.9,"Right NAcc 11C-MADAM binding potential correlated with attentional impulsivity in individuals with gambling disorder (r = -0.73, p = 0.005).",yes,,yes,yes,yes,,,,,,,,,
572,27664824,Perceived social isolation is associated with altered functional connectivity in neural networks associated with tonic alertness and executive control.,2017,NeuroImage,attentional impulsivity resting-state fMRI,unknown,functional connectivity,attentional impulsivity,unknown,associated_with,higher,,direct,0.9,"We suggest that, in PSI, increased within-network cingulo-opercular FC may be associated with hypervigilance to social threat, whereas reduced right middle/superior frontal gyrus FC to the cingulo-opercular network may be associated with diminished impulse control.",yes,,yes,yes,yes,,,,,,,,,
573,36937718,"The clinical, neuropsychological, and brain functional characteristics of the ADHD restrictive inattentive presentation.",2023,Frontiers in psychiatry,attentional impulsivity resting-state fMRI,unknown,unknown,impulsivity (general),ADHD,associated_with,unclear,,background,0.8,"Compared with healthy controls, all ADHD groups presented more clinical problems and weaker cognitive function.",yes,,yes,yes,yes,,,,,,,,,
574,34294803,Functional network topology of the right insula affects emotion dysregulation in hyperactive-impulsive attention-deficit/hyperactivity disorder.,2021,Scientific reports,attentional impulsivity resting-state fMRI,unknown,functional connectivity,attentional impulsivity,attention-deficit/hyperactivity disorder,associated_with,higher,,direct,0.8,"In individuals with ADHD characterized by prominent hyperactivity-impulsivity, the latent emotion dysregulation variable was related to an increased clustering and local efficiency of the right insula.",yes,,yes,yes,yes,,,,,,,,,
575,28174127,Altered functional connectivity in default mode network in Internet gaming disorder: Influence of childhood ADHD.,2017,Progress in neuro-psychopharmacology & biological psychiatry,attentional impulsivity resting-state fMRI,default mode network,functional connectivity,attentional impulsivity,Internet gaming disorder,associated_with,higher,altered neural network features,direct,0.8,"IGD subjects without childhood ADHD showed expanded functional connectivity (FC) between DMN-related regions (PCC, medial prefrontal cortex, thalamus) compared with controls.",yes,,yes,yes,yes,,,,,,,,,
576,38964089,Multimodal frontal neuroimaging markers predict longitudinal craving reduction in abstinent individuals with heroin use disorder.,2024,Journal of psychiatric research,attentional impulsivity resting-state fMRI,unknown,functional connectivity,attentional impulsivity,heroin use disorder,predicts,higher,neural mechanisms of addiction abstinence,direct,0.9,"The multimodal neuroimaging features, primarily converging in frontal regions (e.g., the left superior frontal (LSF) thickness, FA of the LSF-occipital tract, and RSFC of left middle frontal-right superior temporal lobe), collectively contributed to prediction alongside dosage and attention impulsiveness.",yes,,yes,yes,yes,,,,,,,,,
577,40334458,Temporal variability-based alternations in dynamic functional networks in internet gaming disorder.,2025,Journal of psychiatric research,attentional impulsivity resting-state fMRI,default mode network,dynamic connectivity,attentional impulsivity,internet gaming disorder,correlates_with,lower,temporal variability-based alternations,direct,0.8,"Compared to RGUs, IGD individuals exhibited decreased within-network variability in the default mode network (DMN), increased within-network temporal variability in the ventral attention network (VAN), and increased between-network temporal variability in sensorimotor network (SMN) and VAN, SMN and limbic network (LN), VAN and LN.",yes,,yes,yes,yes,,,,,,,,,
